Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Map,Patch
saadhak,cypher,246,18,17,10,1,154.9,16,3,2,1,10346,VKS,B4,8,13,5,7,3,6,HAVEN,
Sacy,sova,225,16,14,8,2,137.0,17,0,0,0,10346,VKS,B4,8,13,5,7,3,6,HAVEN,
frz,phoenix,211,15,16,8,-1,135.3,22,4,5,-1,10346,VKS,B4,8,13,5,7,3,6,HAVEN,
sutecas,omen,169,13,17,7,-4,156.8,22,2,1,1,10346,VKS,B4,8,13,5,7,3,6,HAVEN,
gtnziN,raze,167,10,17,6,-7,125.3,13,2,2,0,10346,VKS,B4,8,13,5,7,3,6,HAVEN,
Mazin,omen,229,19,17,1,2,147.0,29,4,3,1,10346,B4,VKS,10,13,5,6,5,7,BIND,
dgzin,reyna,226,18,18,5,0,146.6,18,3,6,-3,10346,B4,VKS,10,13,5,6,5,7,BIND,
fuzari,cypher,200,16,17,3,-1,105.7,15,0,0,0,10346,B4,VKS,10,13,5,6,5,7,BIND,
pancada,raze,183,14,21,4,-7,121.0,25,2,2,0,10346,B4,VKS,10,13,5,6,5,7,BIND,
v1nny,sova,170,12,18,5,-6,117.9,22,1,2,-1,10346,B4,VKS,10,13,5,6,5,7,BIND,
Sacy,sova,288,25,11,5,14,164.4,35,3,0,3,10346,VKS,B4,13,10,7,5,6,5,BIND,
gtnziN,raze,214,14,20,9,-6,149.1,11,2,5,-3,10346,VKS,B4,13,10,7,5,6,5,BIND,
saadhak,cypher,212,18,16,9,2,125.6,24,4,1,3,10346,VKS,B4,13,10,7,5,6,5,BIND,
frz,reyna,207,19,15,3,4,134.3,20,0,2,-2,10346,VKS,B4,13,10,7,5,6,5,BIND,
sutecas,omen,195,15,17,10,-2,138.1,31,4,2,2,10346,VKS,B4,13,10,7,5,6,5,BIND,
DiMAS,jett,199,13,16,3,-3,119.1,21,2,3,-1,10348,SLK,VKS,5,13,4,8,1,5,BIND,
Hastad,raze,173,8,17,6,-9,111.2,7,0,0,0,10348,SLK,VKS,5,13,4,8,1,5,BIND,
ntk,sova,167,10,16,1,-6,90.4,8,1,1,0,10348,SLK,VKS,5,13,4,8,1,5,BIND,
bld,cypher,121,6,16,4,-10,92.2,35,3,5,-2,10348,SLK,VKS,5,13,4,8,1,5,BIND,
mNdS,omen,112,7,17,3,-10,79.2,29,0,3,-3,10348,SLK,VKS,5,13,4,8,1,5,BIND,
Sacy,sova,309,20,8,8,12,200.4,25,2,0,2,10348,VKS,SLK,13,5,5,1,8,4,BIND,
saadhak,cypher,283,19,6,8,13,181.6,33,1,2,-1,10348,VKS,SLK,13,5,5,1,8,4,BIND,
frz,jett,267,17,9,2,8,163.5,32,7,2,5,10348,VKS,SLK,13,5,5,1,8,4,BIND,
gtnziN,raze,224,15,12,7,3,146.5,20,2,2,0,10348,VKS,SLK,13,5,5,1,8,4,BIND,
sutecas,omen,156,11,9,7,2,105.6,25,0,0,0,10348,VKS,SLK,13,5,5,1,8,4,BIND,
bld,cypher,239,19,15,3,4,150.7,40,1,3,-2,10348,SLK,VKS,9,13,8,2,1,11,SPLIT,
DiMAS,jett,233,18,19,3,-1,136.7,17,4,3,1,10348,SLK,VKS,9,13,8,2,1,11,SPLIT,
Hastad,raze,186,13,17,7,-4,139.5,14,2,2,0,10348,SLK,VKS,9,13,8,2,1,11,SPLIT,
ntk,breach,159,10,15,9,-5,117.1,20,1,0,1,10348,SLK,VKS,9,13,8,2,1,11,SPLIT,
mNdS,omen,120,10,19,1,-9,77.7,21,1,5,-4,10348,SLK,VKS,9,13,8,2,1,11,SPLIT,
frz,sage,248,19,13,8,6,127.0,18,3,2,1,10348,VKS,SLK,13,9,11,1,2,8,SPLIT,
sutecas,omen,234,18,13,10,5,138.9,34,5,1,4,10348,VKS,SLK,13,9,11,1,2,8,SPLIT,
saadhak,cypher,228,20,14,3,6,148.2,20,3,1,2,10348,VKS,SLK,13,9,11,1,2,8,SPLIT,
gtnziN,raze,202,15,14,8,1,154.0,13,1,4,-3,10348,VKS,SLK,13,9,11,1,2,8,SPLIT,
Sacy,skye,174,13,16,12,-3,120.0,26,1,1,0,10348,VKS,SLK,13,9,11,1,2,8,SPLIT,
Sacy,sova,318,18,14,6,4,178.3,27,1,1,0,13024,VKS,SHK,4,13,2,3,2,10,HAVEN,
saadhak,breach,192,10,14,11,-4,130.0,15,2,3,-1,13024,VKS,SHK,4,13,2,3,2,10,HAVEN,
gtnziN,raze,188,11,14,2,-3,126.4,29,1,3,-2,13024,VKS,SHK,4,13,2,3,2,10,HAVEN,
