Team_x,match_id,Map,ACS,K,D,A,KD_DIFF,ADR,HS%,ECON,FK,FD,KPR,DPR,APR,FKPR,FDPR,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,PL,DE,total_mult_kill,MKPR,total_clutch,CPR,jett,raze,phoenix,reyna,yoru,omen,brimstone,viper,cypher,sage,killjoy,breach,sova,skye,Opp_Team_x,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Patch_x,total_rounds,win_rate,ct_wr,t_wr,RESULT,Team,Pistol_W,Pistol_P,Pistol_WR,Eco_0_5_P,Eco_0_5_W,Eco_0_5_WR,Semi_Eco_5_10_P,Semi_Eco_5_10_W,Semi_Eco_5_10_WR,Semi_Buy_10_20_P,Semi_Buy_10_20_W,Semi_Buy_10_20_WR,Full_Buy_20_P,Full_Buy_20_W,Full_Buy_20_WR,Opp_team,Num_maps,Patch
RED,4772,HAVEN,208.2,20.6,19.8,8.6,0.8,129.06,22.4,46.2,16,12,3.68,3.54,1.55,0.5700000000000001,0.43,20,7,1.0,0.0,2.0,1.0,0.0,0.0,0.0,13,3,28.0,0.9999999999999999,3.0,0.11000000000000001,1,1,0,0,0,1,0,0,1,0,0,0,1,0,paiN,15,13,6,6,6,6,1.1,28,53.57,50.0,50.0,W,RED,1,2,50.0,2,1,50.0,2,0,0.0,5,4,80.0,19,10,53.0,paiN,1.0,1.1
RED,5284,ASCENT,213.2,18.0,17.8,6.0,0.2,147.64,29.6,58.6,9,15,3.75,3.7,1.25,0.37,0.61,19,6,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7,2,26.0,1.09,3.0,0.12,0,1,0,0,0,1,0,0,0,0,1,1,1,0,Mix,11,13,6,6,5,7,1.12,24,45.83,50.0,41.67,L,RED,0,2,0.0,4,0,0.0,0,0,0.0,4,2,50.0,16,9,56.0,Mix,1.0,1.12
RED,5284,BIND,216.6,16.2,12.4,4.6,3.8,141.88,24.2,65.6,7,14,3.85,2.95,1.11,0.35000000000000003,0.6699999999999999,22,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,27.0,1.29,0.0,0.0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,Mix,13,8,6,6,7,2,1.12,21,61.9,50.0,77.78,W,RED,0,2,0.0,3,0,0.0,1,0,0.0,5,3,60.0,12,10,83.0,Mix,1.0,1.12
RED,5284,SPLIT,155.6,6.4,13.4,2.6,-7.0,98.9,20.4,37.2,4,10,2.29,4.79,0.9299999999999999,0.28,0.72,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,6.0,0.42000000000000004,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,Mix,1,13,0,2,1,11,1.12,14,7.14,0.0,8.33,L,RED,0,2,0.0,2,0,0.0,2,0,0.0,7,1,14.0,3,0,0.0,Mix,1.0,1.12
RED,6526,ASCENT,123.8,6.4,14.6,3.0,-8.2,73.38,20.4,29.2,4,12,2.0,4.57,0.94,0.24,0.74,3,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,5.0,0.3,1.0,0.06,0,1,0,0,0,1,0,0,1,0,0,1,1,0,GL,3,13,2,2,1,11,0.0,16,18.75,50.0,8.33,L,RED,1,2,50.0,3,1,33.0,2,0,0.0,6,2,33.0,5,0,0.0,GL,1.0,0.0
RED,6526,SPLIT,191.8,16.0,17.8,6.0,-1.8,120.08,23.4,46.4,12,12,3.33,3.71,1.2399999999999998,0.5,0.49,14,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,19.0,0.78,0.0,0.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,GL,11,13,9,3,2,10,0.0,24,45.83,75.0,16.67,L,RED,1,2,50.0,2,1,50.0,2,0,0.0,6,3,50.0,14,7,50.0,GL,1.0,0.0
RED,10294,BIND,197.8,13.6,16.0,5.0,-2.4,133.38,24.4,55.2,8,12,3.4,4.0,1.25,0.4,0.6,9,7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5,2,16.0,0.8,2.0,0.1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,Rise,7,13,6,2,1,11,2.02,20,35.0,75.0,8.33,L,RED,1,2,50.0,2,1,50.0,2,0,0.0,7,2,29.0,9,4,44.0,Rise,1.0,2.02
RED,10294,ICEBOX,204.0,23.2,25.4,6.6,-2.2,134.48,27.0,45.6,13,21,3.41,3.7399999999999998,0.9799999999999998,0.39,0.63,22,8,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8,3,31.0,0.9199999999999999,2.0,0.06,1,1,0,0,0,1,0,0,0,1,0,0,0,1,Rise,16,18,6,6,6,6,2.02,34,47.06,50.0,50.0,L,RED,0,2,0.0,3,0,0.0,3,1,33.0,5,4,80.0,23,11,48.0,Rise,1.0,2.02
Rise,8607,ASCENT,241.0,13.8,9.4,6.0,4.4,139.5,23.2,56.8,10,6,4.3100000000000005,2.93,1.8599999999999999,0.61,0.36,9,8,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2,4,17.0,1.06,3.0,0.18,1,0,0,1,0,0,1,0,1,0,0,0,1,0,aim,13,3,11,1,2,2,0.0,16,81.25,91.67,50.0,W,Rise,1,2,50.0,3,1,33.0,0,0,0.0,2,2,100.0,11,10,91.0,aim hor$e,1.0,0.0
Rise,8607,HAVEN,223.6,16.6,12.4,6.0,4.2,142.9,21.2,64.2,14,7,3.9499999999999997,2.95,1.43,0.6699999999999999,0.34,11,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9,2,19.0,0.9099999999999999,1.0,0.05,1,0,0,1,0,0,1,0,1,0,0,0,1,0,aim,13,8,6,3,7,5,0.0,21,61.9,66.67,58.33,W,Rise,1,2,50.0,3,1,33.0,0,0,0.0,5,4,80.0,13,8,62.0,aim hor$e,1.0,0.0
Rise,8610,BIND,205.4,16.2,14.2,3.8,2.0,126.74,22.0,55.2,9,14,3.5299999999999994,3.1,0.8200000000000001,0.39,0.5900000000000001,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,21.0,0.9000000000000001,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,ATHZ,13,10,7,4,6,6,2.01,23,56.52,63.64,50.0,W,Rise,0,2,0.0,4,0,0.0,1,0,0.0,1,1,100.0,17,12,71.0,ATHZ,1.0,2.01
Rise,8610,HAVEN,175.8,11.4,15.2,4.8,-3.8,114.84,21.4,47.6,8,12,2.85,3.8,1.2,0.4,0.6,8,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,1,11.0,0.55,1.0,0.05,1,0,0,1,0,0,1,0,1,0,0,0,1,0,ATHZ,7,13,1,7,6,6,2.01,20,35.0,12.5,50.0,L,Rise,0,2,0.0,4,0,0.0,2,0,0.0,2,1,50.0,12,6,50.0,ATHZ,1.0,2.01
Rise,8610,ICEBOX,238.2,17.0,13.8,6.2,3.2,145.68,22.2,62.2,13,8,4.04,3.2899999999999996,1.48,0.62,0.39,22,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9,4,28.0,1.33,2.0,0.1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,ATHZ,13,8,6,6,7,2,2.01,21,61.9,50.0,77.78,W,Rise,1,2,50.0,3,1,33.0,1,0,0.0,6,5,83.0,11,7,64.0,ATHZ,1.0,2.01
Rise,8611,ASCENT,157.6,7.6,13.0,3.0,-5.4,91.76,19.6,38.6,5,10,2.54,4.34,1.0,0.34,0.6800000000000002,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9.0,0.6000000000000001,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,DLWZK,2,13,2,10,0,3,2.01,15,13.33,16.67,0.0,L,Rise,1,2,50.0,3,1,33.0,3,0,0.0,5,1,20.0,10,3,30.0,DLWZK,1.0,2.01
Rise,8611,BIND,205.8,17.0,16.6,5.4,0.4,133.32,18.0,53.4,14,10,3.55,3.45,1.13,0.58,0.41000000000000003,14,4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7,2,20.0,0.83,1.0,0.04,1,0,0,1,0,0,1,0,1,0,0,0,1,0,DLWZK,13,11,6,6,7,5,2.01,24,54.17,50.0,58.33,W,Rise,0,2,0.0,3,0,0.0,1,0,0.0,4,4,100.0,16,9,56.0,DLWZK,1.0,2.01
Rise,8611,ICEBOX,213.2,14.8,18.0,5.8,-3.2,135.96,24.8,52.0,10,11,3.52,4.28,1.38,0.48,0.53,12,4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7,2,16.0,0.76,3.0,0.15000000000000002,1,0,0,1,0,0,1,0,0,1,0,0,1,0,DLWZK,8,13,4,5,4,8,2.01,21,38.1,44.44,33.33,L,Rise,1,2,50.0,3,1,33.0,3,0,0.0,3,1,33.0,12,6,50.0,DLWZK,1.0,2.01
Rise,8611,SPLIT,179.4,10.4,15.0,3.4,-4.6,124.96,21.0,52.6,8,10,2.89,4.16,0.94,0.45000000000000007,0.56,7,4,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3,2,12.0,0.6699999999999999,2.0,0.12,1,1,0,1,0,0,1,0,0,0,1,0,0,0,DLWZK,5,13,4,7,1,5,2.01,18,27.78,36.36,16.67,L,Rise,1,2,50.0,3,1,33.0,2,0,0.0,6,0,0.0,7,4,57.0,DLWZK,1.0,2.01
Rise,10266,ASCENT,195.2,14.8,18.6,6.6,-3.8,142.6,18.0,54.2,11,12,3.22,4.05,1.42,0.48,0.53,12,3,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8,3,15.0,0.6499999999999999,4.0,0.16999999999999998,0,1,0,1,0,1,0,0,1,0,0,0,1,0,JAG,10,13,5,7,5,6,2.02,23,43.48,41.67,45.45,L,Rise,1,2,50.0,3,1,33.0,3,1,33.0,9,4,44.0,8,4,50.0,JAG,1.0,2.02
Rise,10266,BIND,230.6,17.2,13.2,6.2,4.0,132.12,18.0,52.2,13,8,4.1000000000000005,3.15,1.4700000000000002,0.6299999999999999,0.39,19,5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,12,2,26.0,1.24,1.0,0.05,0,1,0,1,0,0,1,0,1,0,0,0,1,0,JAG,13,8,4,5,9,3,2.02,21,61.9,44.44,75.0,W,Rise,1,2,50.0,3,1,33.0,0,0,0.0,3,2,67.0,15,10,67.0,JAG,1.0,2.02
Rise,10266,HAVEN,238.4,14.2,9.6,4.0,4.6,141.0,23.4,60.2,11,5,4.43,3.0,1.2400000000000002,0.6800000000000002,0.3,17,5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11,1,22.0,1.37,3.0,0.18,1,0,0,1,0,1,0,0,1,0,0,0,1,0,JAG,13,3,2,2,11,1,2.02,16,81.25,50.0,91.67,W,Rise,2,2,100.0,3,2,67.0,0,0,0.0,3,2,67.0,10,9,90.0,JAG,1.0,2.02
Rise,10294,BIND,224.4,16.0,13.6,5.0,2.4,142.24,22.2,57.8,12,8,4.0,3.4,1.25,0.6,0.4,18,5,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4,5,23.0,1.15,3.0,0.15000000000000002,0,1,0,1,0,0,1,0,1,0,0,0,1,0,RED,13,7,11,1,2,6,2.02,20,65.0,91.67,25.0,W,Rise,1,2,50.0,4,1,25.0,0,0,0.0,4,2,50.0,12,10,83.0,RED,1.0,2.02
Rise,10294,ICEBOX,216.2,25.4,23.2,9.0,2.2,139.88,19.6,45.2,21,13,3.7399999999999993,3.42,1.3299999999999998,0.6300000000000001,0.39,20,7,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11,2,29.0,0.8599999999999999,2.0,0.06,1,0,0,1,0,0,1,0,0,1,0,0,1,0,RED,18,16,6,6,6,6,2.02,34,52.94,50.0,50.0,W,Rise,2,2,100.0,3,2,67.0,1,0,0.0,5,2,40.0,25,14,56.0,RED,1.0,2.02
Rise,10339,HAVEN,207.8,16.0,14.6,5.4,1.4,158.44,24.0,64.2,12,10,3.6300000000000003,3.3200000000000003,1.23,0.55,0.45999999999999996,10,6,2.0,0.0,1.0,2.0,0.0,0.0,0.0,12,1,18.0,0.82,3.0,0.14,1,0,0,1,0,1,0,0,1,0,0,0,1,0,IMP,13,9,2,8,11,1,2.02,22,59.09,20.0,91.67,W,Rise,1,2,50.0,3,1,33.0,2,0,0.0,4,3,75.0,13,9,69.0,IMP,1.0,2.02
Rise,10343,ICEBOX,180.0,11.4,15.2,4.8,-3.8,114.14,29.0,47.6,8,12,2.8499999999999996,3.8000000000000003,1.2,0.4,0.6,8,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,11.0,0.5499999999999999,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,GL,7,13,3,9,4,4,2.02,20,35.0,25.0,50.0,L,Rise,1,2,50.0,3,1,33.0,2,0,0.0,4,2,50.0,11,4,36.0,GL,1.0,2.02
Rise,10343,SPLIT,180.0,10.0,16.0,4.6,-6.0,120.82,22.0,51.2,3,15,2.78,4.43,1.2700000000000002,0.18,0.8400000000000001,5,5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,1,10.0,0.56,2.0,0.12,1,1,0,0,0,1,0,0,0,0,1,1,0,0,GL,5,13,3,9,2,4,2.02,18,27.78,25.0,33.33,L,Rise,0,2,0.0,3,0,0.0,3,0,0.0,6,2,33.0,6,3,50.0,GL,1.0,2.02
Rise,10347,HAVEN,142.0,6.8,14.2,3.4,-7.4,81.34,23.2,32.2,4,11,2.2700000000000005,4.73,1.12,0.28,0.73,7,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,0,7.0,0.48000000000000004,1.0,0.07,1,0,0,1,0,1,0,0,1,0,0,0,1,0,FURI,2,13,0,3,2,10,2.02,15,13.33,0.0,16.67,L,Rise,1,2,50.0,3,1,33.0,3,0,0.0,3,0,0.0,6,1,17.0,FURIA,1.0,2.02
Rise,10347,ICEBOX,201.0,16.6,18.8,5.4,-2.2,132.8,23.8,52.6,9,15,3.46,3.91,1.1300000000000001,0.36,0.61,15,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,2,18.0,0.74,1.0,0.04,1,0,0,1,0,0,1,0,0,1,0,0,1,0,FURI,11,13,4,8,7,5,2.02,24,45.83,33.33,58.33,L,Rise,1,2,50.0,4,1,25.0,2,0,0.0,3,2,67.0,15,8,53.0,FURIA,1.0,2.02
Rise,12073,ASCENT,241.6,16.0,10.4,4.4,5.6,154.38,23.0,59.8,13,5,4.45,2.88,1.22,0.73,0.29000000000000004,18,5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5,3,23.0,1.28,4.0,0.22999999999999998,1,1,0,0,0,1,0,0,1,0,0,0,1,0,paiN,13,5,9,3,4,2,2.03,18,72.22,75.0,66.67,W,Rise,2,2,100.0,3,2,67.0,0,0,0.0,6,5,83.0,9,6,67.0,paiN,1.0,2.03
Rise,12078,ASCENT,189.4,10.4,14.2,5.4,-3.8,124.5,15.4,52.2,10,7,3.0599999999999996,4.16,1.59,0.6,0.42,9,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0,11.0,0.6599999999999999,1.0,0.06,1,1,0,0,0,1,0,0,1,0,0,0,1,0,IMP,4,13,2,10,2,3,2.03,17,23.53,16.67,40.0,L,Rise,1,2,50.0,3,1,33.0,3,0,0.0,3,1,33.0,8,2,25.0,IMP,1.0,2.03
Rise,12078,BIND,189.4,13.4,15.4,5.6,-2.0,122.8,16.6,49.2,8,13,3.1999999999999997,3.66,1.3399999999999999,0.39,0.6200000000000001,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,14.0,0.68,0.0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,IMP,8,13,1,8,7,5,2.03,21,38.1,11.11,58.33,L,Rise,1,2,50.0,3,1,33.0,3,2,67.0,5,2,40.0,10,3,30.0,IMP,1.0,2.03
Rise,12080,ASCENT,195.0,13.6,15.0,6.6,-1.4,125.94,17.6,51.2,11,9,3.23,3.57,1.56,0.54,0.43,10,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,14.0,0.6799999999999999,1.0,0.05,1,1,0,0,0,1,0,0,1,0,0,0,1,0,paiN,8,13,4,5,4,8,2.03,21,38.1,44.44,33.33,L,Rise,1,2,50.0,3,1,33.0,2,0,0.0,4,1,25.0,12,6,50.0,paiN,1.0,2.03
Rise,12080,BIND,198.6,15.8,18.4,5.2,-2.6,124.36,17.8,48.0,12,12,3.3,3.84,1.07,0.5,0.5,17,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9,2,19.0,0.7799999999999999,2.0,0.08,1,1,0,0,0,1,0,0,1,0,0,0,1,0,paiN,11,13,5,7,6,6,2.03,24,45.83,41.67,50.0,L,Rise,2,2,100.0,3,2,67.0,3,0,0.0,4,3,75.0,14,6,43.0,paiN,1.0,2.03
SLK,9086,ASCENT,223.0,17.0,12.8,5.4,4.2,148.18,18.4,64.0,10,11,4.04,3.0499999999999994,1.28,0.48,0.54,17,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7,3,22.0,1.0499999999999998,2.0,0.1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,G,13,8,7,5,6,3,2.01,21,61.9,58.33,66.67,W,SLK,1,2,50.0,3,1,33.0,1,0,0.0,4,3,75.0,13,9,69.0,VK Gaming,1.0,2.01
SLK,9086,SPLIT,217.2,17.4,15.6,6.2,1.8,129.8,27.0,48.6,9,14,3.78,3.3900000000000006,1.3499999999999999,0.38,0.61,17,7,0.0,1.0,1.0,2.0,0.0,0.0,0.0,8,2,25.0,1.09,3.0,0.13,0,1,0,0,0,1,0,0,0,1,1,1,0,0,G,13,10,6,6,7,4,2.01,23,56.52,50.0,63.64,W,SLK,1,2,50.0,3,1,33.0,0,0,0.0,4,3,75.0,16,9,56.0,VK Gaming,1.0,2.01
SLK,9257,BIND,220.0,18.2,15.6,6.4,2.6,146.94,17.4,64.6,10,14,3.7800000000000002,3.24,1.33,0.41,0.5700000000000001,22,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,4,27.0,1.13,1.0,0.04,0,1,0,0,0,1,0,0,1,1,0,0,1,0,Vora,13,11,8,4,5,7,2.01,24,54.17,66.67,41.67,W,SLK,0,2,0.0,4,0,0.0,1,0,0.0,4,3,75.0,15,10,67.0,Vorax,1.0,2.01
SLK,9422,ASCENT,183.8,13.2,17.2,5.0,-4.0,120.36,25.8,45.8,9,12,3.1399999999999997,4.1,1.2,0.43,0.5800000000000001,10,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9,4,13.0,0.62,2.0,0.1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,FURI,8,13,4,5,4,8,2.01,21,38.1,44.44,33.33,L,SLK,2,2,100.0,2,2,100.0,4,0,0.0,8,4,50.0,7,2,29.0,FURIA,1.0,2.01
SLK,9422,HAVEN,224.2,20.6,19.6,6.6,1.0,139.58,23.0,51.2,11,15,3.96,3.76,1.2799999999999998,0.42999999999999994,0.58,17,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,25.0,0.9500000000000002,0.0,0.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,FURI,12,14,5,7,7,5,2.01,26,46.15,41.67,58.33,L,SLK,1,2,50.0,3,1,33.0,2,0,0.0,5,3,60.0,16,8,50.0,FURIA,1.0,2.01
SLK,9424,BIND,201.0,16.4,17.6,6.2,-1.2,123.88,28.6,50.8,12,12,3.42,3.66,1.2899999999999998,0.49000000000000005,0.48000000000000004,16,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,4,22.0,0.9,1.0,0.04,0,1,0,0,0,1,0,0,1,1,0,0,1,0,Vora,11,13,10,2,1,11,2.01,24,45.83,83.33,8.33,L,SLK,1,2,50.0,3,1,33.0,2,0,0.0,5,2,40.0,14,8,57.0,Vorax,1.0,2.01
SLK,9424,SPLIT,219.6,16.8,14.4,7.4,2.4,146.64,23.0,58.6,12,9,4.0,3.42,1.76,0.59,0.44000000000000006,18,3,2.0,0.0,0.0,2.0,0.0,1.0,0.0,10,2,23.0,1.1,3.0,0.15000000000000002,0,1,0,0,0,1,0,0,0,1,1,0,1,0,Vora,13,8,3,6,10,2,2.01,21,61.9,33.33,83.33,W,SLK,2,2,100.0,4,2,50.0,2,0,0.0,3,1,33.0,12,10,83.0,Vorax,1.0,2.01
SLK,10288,BIND,154.2,8.6,16.2,4.2,-7.6,99.84,25.6,40.0,5,13,2.39,4.49,1.17,0.28,0.7400000000000001,8,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5,1,9.0,0.5,2.0,0.12,0,1,0,0,0,1,0,0,1,1,0,0,1,0,Vora,5,13,1,5,4,8,2.02,18,27.78,16.67,33.33,L,SLK,1,2,50.0,4,1,25.0,3,1,33.0,5,1,20.0,6,2,33.0,Vorax,1.0,2.02
SLK,10308,HAVEN,210.6,16.0,14.8,7.6,1.2,159.94,21.0,61.8,13,10,3.48,3.2299999999999995,1.65,0.56,0.43000000000000005,19,4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10,2,24.0,1.04,2.0,0.08,0,1,0,0,0,1,0,0,0,1,1,0,1,0,paiN,13,10,5,7,8,3,2.02,23,56.52,41.67,72.73,W,SLK,2,2,100.0,3,2,67.0,2,1,50.0,4,3,75.0,14,7,50.0,paiN,1.0,2.02
SLK,10310,HAVEN,229.2,17.0,14.4,7.6,2.6,140.26,23.2,52.8,13,7,4.25,3.6,1.9,0.65,0.35,11,6,0.0,1.0,3.0,2.0,0.0,0.0,0.0,9,4,18.0,0.9,5.0,0.25,0,1,0,0,0,1,0,0,0,1,1,0,1,0,Vora,13,7,6,2,7,5,2.02,20,65.0,75.0,58.33,W,SLK,1,2,50.0,3,1,33.0,0,0,0.0,5,4,80.0,12,8,67.0,Vorax,1.0,2.02
SLK,10310,SPLIT,232.6,14.6,11.4,5.6,3.2,141.64,18.4,62.4,8,10,4.0600000000000005,3.17,1.5499999999999998,0.44,0.5700000000000001,15,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,21.0,1.1700000000000002,0.0,0.0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,Vora,13,5,9,3,4,2,2.02,18,72.22,75.0,66.67,W,SLK,0,2,0.0,4,0,0.0,0,0,0.0,2,2,100.0,12,11,92.0,Vorax,1.0,2.02
SLK,10319,BIND,168.6,9.2,15.4,4.0,-6.2,110.52,16.2,46.6,7,10,2.71,4.52,1.18,0.42,0.6,8,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,2,10.0,0.6,2.0,0.12,0,1,0,0,0,1,0,0,1,1,0,0,1,0,GL,4,13,3,9,1,4,2.02,17,23.53,25.0,20.0,L,SLK,0,2,0.0,3,0,0.0,2,0,0.0,8,3,38.0,4,1,25.0,GL,1.0,2.02
SLK,10319,SPLIT,172.6,11.0,15.8,3.8,-4.8,107.24,24.8,42.4,6,13,2.9000000000000004,4.15,1.0,0.31,0.6799999999999999,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,12.0,0.64,0.0,0.0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,GL,6,13,2,5,4,8,2.02,19,31.58,28.57,33.33,L,SLK,1,2,50.0,3,1,33.0,3,0,0.0,2,1,50.0,11,4,36.0,GL,1.0,2.02
SLK,10344,HAVEN,173.6,10.2,16.0,2.6,-5.8,109.16,17.2,44.6,10,8,2.84,4.4399999999999995,0.72,0.56,0.44999999999999996,8,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,1,9.0,0.51,1.0,0.06,0,1,0,0,0,1,0,0,0,1,1,0,1,0,Vora,5,13,1,5,4,8,2.02,18,27.78,16.67,33.33,L,SLK,0,2,0.0,4,0,0.0,1,0,0.0,6,1,17.0,7,4,57.0,Vorax,1.0,2.02
SLK,10344,SPLIT,187.0,11.8,16.0,4.8,-4.2,119.76,21.4,47.4,8,11,3.1100000000000003,4.21,1.27,0.42,0.59,7,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,10.0,0.54,1.0,0.05,0,1,0,0,0,1,0,0,1,1,0,1,0,0,Vora,6,13,4,8,2,5,2.02,19,31.58,33.33,28.57,L,SLK,1,2,50.0,3,1,33.0,2,0,0.0,9,4,44.0,5,1,20.0,Vorax,1.0,2.02
Sharks,9091,ASCENT,252.4,14.2,5.4,4.0,8.8,142.62,21.4,63.2,11,4,4.74,1.81,1.3399999999999999,0.7400000000000002,0.27,12,5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,19.0,1.27,1.0,0.07,1,1,0,0,0,1,0,0,0,0,1,0,1,0,HAVAN,13,2,10,2,3,0,2.01,15,86.67,83.33,100.0,W,Sharks,2,2,100.0,2,2,100.0,0,0,0.0,3,3,100.0,10,8,80.0,HAVAN,1.0,2.01
Sharks,9091,HAVEN,217.0,14.2,10.8,7.4,3.4,135.48,23.2,60.4,9,9,3.74,2.84,1.94,0.48,0.47000000000000003,20,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6,6,22.0,1.16,2.0,0.11,1,0,1,0,0,1,0,0,1,0,0,0,1,0,HAVAN,13,6,10,2,3,4,2.01,19,68.42,83.33,42.86,W,Sharks,1,2,50.0,3,1,33.0,0,0,0.0,3,2,67.0,13,10,77.0,HAVAN,1.0,2.01
Sharks,9261,ASCENT,215.6,15.2,14.8,5.0,0.4,129.3,21.0,53.8,9,11,3.8,3.7,1.2499999999999998,0.44999999999999996,0.55,15,6,0.0,0.0,6.0,2.0,0.0,0.0,0.0,8,1,21.0,1.0499999999999998,8.0,0.39999999999999997,1,1,0,0,0,1,0,0,0,0,1,0,1,0,DLWZK,13,7,7,1,6,6,2.01,20,65.0,87.5,50.0,W,Sharks,1,2,50.0,3,2,67.0,2,0,0.0,3,1,33.0,12,10,83.0,DLWZK,1.0,2.01
Sharks,9329,ASCENT,233.4,17.2,12.8,8.0,4.4,145.98,20.4,57.8,12,9,4.1,3.0399999999999996,1.91,0.5800000000000001,0.44,10,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,3,19.0,0.9000000000000001,1.0,0.05,1,1,0,0,0,1,0,0,0,0,1,0,1,0,Barr,13,8,7,5,6,3,2.01,21,61.9,58.33,66.67,W,Sharks,1,2,50.0,2,1,50.0,2,2,100.0,5,4,80.0,12,6,50.0,Barrados Do Divine,1.0,2.01
Sharks,9329,HAVEN,228.8,17.0,12.2,6.2,4.8,138.56,29.4,60.2,14,7,4.05,2.9,1.49,0.68,0.35,12,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,10,2,18.0,0.8600000000000001,2.0,0.1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,Barr,13,8,4,5,9,3,2.01,21,61.9,44.44,75.0,W,Sharks,2,2,100.0,3,2,67.0,1,0,0.0,6,3,50.0,11,8,73.0,Barrados Do Divine,1.0,2.01
Sharks,9329,SPLIT,203.0,17.8,18.6,7.2,-0.8,126.16,18.4,44.6,12,14,3.42,3.57,1.3900000000000001,0.47,0.55,20,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,27.0,1.04,1.0,0.04,0,1,0,1,0,1,0,0,1,0,0,1,0,0,Barr,12,14,8,4,4,8,2.01,26,46.15,66.67,33.33,L,Sharks,2,2,100.0,2,2,100.0,2,1,50.0,5,3,60.0,17,6,35.0,Barrados Do Divine,1.0,2.01
