Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Map,Patch
fame,1,1,1,0.0,0,0,0.0,0.0,0.0,57,6,0,5254,Feio,NMDM,HAVEN,1.11
jowzikk,3,0,0,0.0,0,0,0.0,0.0,0.0,43,0,0,5254,Feio,NMDM,HAVEN,1.11
stkJ,4,0,1,0.0,1,0,0.0,0.0,0.0,63,0,1,5254,Feio,NMDM,HAVEN,1.11
RaffaaoT,6,2,0,0.0,0,0,0.0,0.0,0.0,78,0,0,5254,Feio,NMDM,HAVEN,1.11
dio9x,3,1,0,0.0,0,1,0.0,0.0,0.0,46,1,0,5254,NMDM,Feio,HAVEN,1.11
Pernalonga,2,1,0,0.0,1,0,0.0,0.0,0.0,51,0,1,5254,NMDM,Feio,HAVEN,1.11
ceegu1N,2,1,0,0.0,1,0,0.0,0.0,0.0,54,3,1,5254,NMDM,Feio,HAVEN,1.11
jacobin,4,0,0,0.0,0,1,0.0,0.0,0.0,39,2,2,5254,NMDM,Feio,HAVEN,1.11
ducK,1,1,0,0.0,0,0,0.0,0.0,0.0,58,1,1,5254,NMDM,Feio,HAVEN,1.11
scraw,3,1,1,0.0,0,0,0,0.0,0.0,50,2,0,5254,Feio,NMDM,BIND,1.11
fame,1,0,0,0.0,0,0,0,0.0,0.0,34,2,1,5254,Feio,NMDM,BIND,1.11
jowzikk,4,3,1,0.0,0,1,0,0.0,0.0,74,1,0,5254,Feio,NMDM,BIND,1.11
stkJ,1,0,0,0.0,0,0,0,0.0,0.0,27,5,1,5254,Feio,NMDM,BIND,1.11
RaffaaoT,2,2,0,0.0,2,0,0,0.0,0.0,59,0,0,5254,Feio,NMDM,BIND,1.11
dio9x,3,0,0,0.0,1,0,0,0.0,0.0,50,1,2,5254,NMDM,Feio,BIND,1.11
Pernalonga,2,2,0,0.0,0,0,1,0.0,0.0,50,0,1,5254,NMDM,Feio,BIND,1.11
ceegu1N,2,4,0,0.0,1,1,0,0.0,0.0,81,4,0,5254,NMDM,Feio,BIND,1.11
jacobin,5,0,0,0.0,1,0,0,0.0,0.0,47,4,1,5254,NMDM,Feio,BIND,1.11
ducK,4,1,0,0.0,0,0,0,0.0,0.0,50,0,0,5254,NMDM,Feio,BIND,1.11
dio9x,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,1,0,5242,NMDM,Per,BIND,1.11
Pernalonga,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,1,0,5242,NMDM,Per,BIND,1.11
ceegu1N,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,2,0,5242,NMDM,Per,BIND,1.11
jacobin,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,4,1,5242,NMDM,Per,BIND,1.11
ducK,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0,0,5242,NMDM,Per,BIND,1.11
gugas,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,0,5242,Per,NMDM,BIND,1.11
pLGodzao,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,1,0,5242,Per,NMDM,BIND,1.11
JeyJey,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,1,5242,Per,NMDM,BIND,1.11
FeLiPaL,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,5242,Per,NMDM,BIND,1.11
GRETTER,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,5242,Per,NMDM,BIND,1.11
bielthemagician,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,41,5,0,11982,REVO,Inga,ASCENT,2.03
MATHR,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,11982,REVO,Inga,ASCENT,2.03
chase,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,51,0,1,11982,REVO,Inga,ASCENT,2.03
cqJESUS,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,42,1,1,11982,REVO,Inga,ASCENT,2.03
Gabriel,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,52,1,0,11982,REVO,Inga,ASCENT,2.03
patochovsk,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,57,2,0,11982,Inga,REVO,ASCENT,2.03
Pernalonga,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,0,11982,Inga,REVO,ASCENT,2.03
ceegu1N,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,1,11982,Inga,REVO,ASCENT,2.03
jacobin,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0,11982,Inga,REVO,ASCENT,2.03
ducK,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,45,3,1,11982,Inga,REVO,ASCENT,2.03
