Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Map,Patch
fzkk,2,0,1,0.0,0,0,0,0.0,0.0,53,0,0,3063,FF,HAVA,HAVEN,1.08
dragonite,3,0,0,0.0,1,0,0,0.0,0.0,85,0,0,3063,FF,HAVA,HAVEN,1.08
pleets,1,0,0,0.0,0,0,0,0.0,0.0,27,0,0,3063,HAVA,FF,HAVEN,1.08
bNhardneja,2,0,0,0.0,0,0,0,0.0,0.0,27,0,0,3063,HAVA,FF,HAVEN,1.08
shion,1,0,0,0.0,0,0,0,0.0,0.0,39,1,0,3063,HAVA,FF,HAVEN,1.08
pMdr1,2,1,0,0.0,0,0,0,0.0,0.0,63,0,0,3063,HAVA,FF,HAVEN,1.08
Myssen,0,0,0,0.0,0,0,0,0.0,0.0,48,0,0,3063,HAVA,FF,HAVEN,1.08
cad,1,1,0,0.0,0,1,0,0.0,0.0,53,1,0,3059,VKS,HAVA,ASCENT,1.08
fuzari,1,2,0,0.0,0,0,1,0.0,0.0,47,1,0,3059,VKS,HAVA,ASCENT,1.08
gtnziN,3,2,0,0.0,0,0,0,0.0,0.0,61,3,0,3059,VKS,HAVA,ASCENT,1.08
deNaro,1,1,0,0.0,0,0,0,0.0,0.0,46,1,1,3059,VKS,HAVA,ASCENT,1.08
BrinkssJ,2,0,0,0.0,0,0,0,0.0,0.0,40,0,0,3059,VKS,HAVA,ASCENT,1.08
pleets,5,0,0,0.0,0,0,0,0.0,0.0,54,1,0,3059,HAVA,VKS,ASCENT,1.08
bNhardneja,1,0,1,0.0,1,0,0,0.0,0.0,44,0,0,3059,HAVA,VKS,ASCENT,1.08
shion,7,1,0,0.0,0,0,0,0.0,0.0,73,4,0,3059,HAVA,VKS,ASCENT,1.08
pMdr1,1,3,0,0.0,0,0,0,0.0,0.0,48,0,1,3059,HAVA,VKS,ASCENT,1.08
Myssen,2,1,0,0.0,0,0,0,0.0,0.0,45,4,0,3059,HAVA,VKS,ASCENT,1.08
pleets,5,1,0,0.0,0,1,0.0,0.0,0.0,74,1,1,3055,HAVA,Come,HAVEN,1.08
bNhardneja,3,1,0,0.0,0,0,0.0,0.0,0.0,63,2,0,3055,HAVA,Come,HAVEN,1.08
shion,2,2,0,0.0,1,0,0.0,0.0,0.0,55,5,2,3055,HAVA,Come,HAVEN,1.08
pMdr1,2,1,0,0.0,0,0,0.0,0.0,0.0,51,1,0,3055,HAVA,Come,HAVEN,1.08
Myssen,3,1,0,0.0,0,0,0.0,0.0,0.0,60,0,1,3055,HAVA,Come,HAVEN,1.08
BladeZ,1,0,0,0.0,0,0,0.0,0.0,0.0,44,1,0,3055,Come,HAVA,HAVEN,1.08
PxL,4,0,0,0.0,0,0,0.0,0.0,0.0,44,2,0,3055,Come,HAVA,HAVEN,1.08
why,2,0,0,0.0,0,0,0.0,0.0,0.0,33,3,0,3055,Come,HAVA,HAVEN,1.08
PROGRAMMER,4,1,0,0.0,0,1,0.0,0.0,0.0,49,0,2,3055,Come,HAVA,HAVEN,1.08
dabliuZNEY,4,1,1,0.0,0,0,0.0,0.0,0.0,48,4,0,3055,Come,HAVA,HAVEN,1.08
NANZIN,2,1,0,0.0,0,0.0,0.0,0.0,0.0,38,4,2,6631,Vivo,HAVA,HAVEN,1.12
flainzz,3,1,0,0.0,0,0.0,0.0,0.0,0.0,46,2,0,6631,Vivo,HAVA,HAVEN,1.12
patochovsk,2,2,0,0.0,0,0.0,0.0,0.0,0.0,62,1,0,6631,Vivo,HAVA,HAVEN,1.12
FLG1,6,0,0,0.0,0,0.0,0.0,0.0,0.0,56,4,0,6631,Vivo,HAVA,HAVEN,1.12
NikkoLAN,4,1,0,0.0,0,0.0,0.0,0.0,0.0,50,1,0,6631,Vivo,HAVA,HAVEN,1.12
pleets,2,1,0,0.0,0,0.0,0.0,0.0,0.0,31,2,0,6631,HAVA,Vivo,HAVEN,1.12
bNhardneja,2,1,0,0.0,0,0.0,0.0,0.0,0.0,34,5,0,6631,HAVA,Vivo,HAVEN,1.12
shion,5,1,0,0.0,0,0.0,0.0,0.0,0.0,68,4,0,6631,HAVA,Vivo,HAVEN,1.12
pMdr1,4,1,1,0.0,1,0.0,0.0,0.0,0.0,49,0,2,6631,HAVA,Vivo,HAVEN,1.12
Myssen,2,2,0,0.0,0,0.0,0.0,0.0,0.0,54,1,1,6631,HAVA,Vivo,HAVEN,1.12
