Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
shion,9.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,62,9.0,1.0,6631,HAVA,Vivo,1.12,MATCH,2
pMdr1,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,44,0.0,3.0,6631,HAVA,Vivo,1.12,MATCH,2
Myssen,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,4.0,2.0,6631,HAVA,Vivo,1.12,MATCH,2
pleets,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85,4.0,1.0,6629,HAVA,tiob,1.12,MATCH,2
bNhardneja,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,5.0,1.0,6629,HAVA,tiob,1.12,MATCH,2
shion,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78,6.0,1.0,6629,HAVA,tiob,1.12,MATCH,2
pMdr1,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,6629,HAVA,tiob,1.12,MATCH,2
Myssen,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38,2.0,2.0,6629,HAVA,tiob,1.12,MATCH,2
NandeX,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65,1.0,0.0,6629,tiob,HAVA,1.12,MATCH,2
dtt1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1.0,0.0,6629,tiob,HAVA,1.12,MATCH,2
Rub1ka,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,6.0,0.0,6629,tiob,HAVA,1.12,MATCH,2
Igaum,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,4.0,0.0,6629,tiob,HAVA,1.12,MATCH,2
Hastad,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,1.0,1.0,6629,tiob,HAVA,1.12,MATCH,2
pleets,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,71,0.0,4.0,6002,HAVA,VKS,1.12,MATCH,2
bNhardneja,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,1.0,0.0,6002,HAVA,VKS,1.12,MATCH,2
shion,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,3.0,2.0,6002,HAVA,VKS,1.12,MATCH,2
pMdr1,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0,6002,HAVA,VKS,1.12,MATCH,2
Myssen,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,6002,HAVA,VKS,1.12,MATCH,2
PryZee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,1.0,0.0,6002,VKS,HAVA,1.12,MATCH,2
cad,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,3.0,0.0,6002,VKS,HAVA,1.12,MATCH,2
pavel,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46,0.0,0.0,6002,VKS,HAVA,1.12,MATCH,2
fuzari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,6002,VKS,HAVA,1.12,MATCH,2
gtnziN,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41,3.0,1.0,6002,VKS,HAVA,1.12,MATCH,2
deNaro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,6002,VKS,,1.12,MATCH,2
mpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,1.0,0.0,6002,VKS,,1.12,MATCH,2
BrinkssJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,6002,VKS,,1.12,MATCH,2
idk1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,2.0,0.0,6002,VKS,,1.12,MATCH,2
Cpx,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,5997,oNe,HAVA,1.12,MATCH,1
Champzera,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41,4.0,0.0,5997,oNe,HAVA,1.12,MATCH,1
ntk,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,59,0.0,3.0,5997,oNe,HAVA,1.12,MATCH,1
Zap,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49,0.0,1.0,5997,oNe,HAVA,1.12,MATCH,1
Maverick,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,5997,oNe,HAVA,1.12,MATCH,1
pleets,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,2.0,0.0,5997,HAVA,oNe,1.12,MATCH,1
bNhardneja,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,0.0,5997,HAVA,oNe,1.12,MATCH,1
shion,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64,3.0,2.0,5997,HAVA,oNe,1.12,MATCH,1
pMdr1,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59,1.0,0.0,5997,HAVA,oNe,1.12,MATCH,1
