Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
xand,11.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,1.0,15740,FURI,SHK,2.06,MATCH,3
Nozwerr,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,5.0,2.0,15740,FURI,SHK,2.06,MATCH,3
Quick,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,15740,FURI,SHK,2.06,MATCH,3
Khalil,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,11.0,1.0,15740,FURI,SHK,2.06,MATCH,3
txddy,10.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,46.0,6.0,1.0,15740,FURI,SHK,2.06,MATCH,3
fra,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,13.0,4.0,15740,SHK,FURI,2.06,MATCH,3
light,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,5.0,3.0,15740,SHK,FURI,2.06,MATCH,3
prozin,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,15740,SHK,FURI,2.06,MATCH,3
deNaro,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,34.0,1.0,3.0,15740,SHK,FURI,2.06,MATCH,3
gaabxx,4.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,0.0,15740,SHK,FURI,2.06,MATCH,3
xand,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0,17617,FURI,paiN,,MATCH,2
Nozwerr,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,3.0,2.0,17617,FURI,paiN,,MATCH,2
Quick,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,1.0,17617,FURI,paiN,,MATCH,2
Khalil,8.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,79.0,7.0,0.0,17617,FURI,paiN,,MATCH,2
txddy,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,60.0,1.0,3.0,17617,FURI,paiN,,MATCH,2
pepa,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0,17617,paiN,FURI,,MATCH,2
murizzz,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,1.0,0.0,17617,paiN,FURI,,MATCH,2
matheuzin,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,4.0,2.0,17617,paiN,FURI,,MATCH,2
kon4n,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,17617,paiN,FURI,,MATCH,2
ryotzz,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,4.0,0.0,17617,paiN,FURI,,MATCH,2
xand,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,2.0,17749,FURI,VKS,,MATCH,2
Nozwerr,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,1.0,17749,FURI,VKS,,MATCH,2
Quick,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,17749,FURI,VKS,,MATCH,2
Khalil,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,8.0,0.0,17749,FURI,VKS,,MATCH,2
txddy,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,17749,FURI,VKS,,MATCH,2
frz,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0,17749,VKS,FURI,,MATCH,2
Sacy,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,2.0,2.0,17749,VKS,FURI,,MATCH,2
saadhak,6.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,57.0,7.0,1.0,17749,VKS,FURI,,MATCH,2
gtnziN,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,17749,VKS,FURI,,MATCH,2
sutecas,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,3.0,1.0,17749,VKS,FURI,,MATCH,2
xand,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,17752,FURI,Inga,,MATCH,2
Nozwerr,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,66.0,5.0,2.0,17752,FURI,Inga,,MATCH,2
Quick,10.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,71.0,1.0,1.0,17752,FURI,Inga,,MATCH,2
Khalil,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,9.0,0.0,17752,FURI,Inga,,MATCH,2
txddy,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,58.0,3.0,1.0,17752,FURI,Inga,,MATCH,2
Magic,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,0.0,17752,Inga,FURI,,MATCH,2
CTC,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,53.0,4.0,1.0,17752,Inga,FURI,,MATCH,2
Pernalonga,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,0.0,17752,Inga,FURI,,MATCH,2
ceegu1N,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,17752,Inga,FURI,,MATCH,2
