Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Patch,Map,Num_maps
ryotzz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,12073,paiN,Rise,2.03,MATCH,1
rst,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,10.0,2.0,12078,IMP,Rise,2.03,MATCH,2
Evilkyk,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,1.0,12078,IMP,Rise,2.03,MATCH,2
gustt1nha,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,66.0,0.0,1.0,12078,IMP,Rise,2.03,MATCH,2
tuyz,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,7.0,1.0,12078,IMP,Rise,2.03,MATCH,2
Biscoit1n,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,12078,IMP,Rise,2.03,MATCH,2
GuhRVN,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,11.0,0.0,12078,Rise,IMP,2.03,MATCH,2
leonzhet,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,12078,Rise,IMP,2.03,MATCH,2
DmL,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,12078,Rise,IMP,2.03,MATCH,2
glym,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,12078,Rise,IMP,2.03,MATCH,2
Slag,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,12078,Rise,IMP,2.03,MATCH,2
GuhRVN,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.0,14.0,0.0,12080,Rise,paiN,2.03,MATCH,2
leonzhet,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,1.0,12080,Rise,paiN,2.03,MATCH,2
DmL,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,3.0,0.0,12080,Rise,paiN,2.03,MATCH,2
glym,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,12080,Rise,paiN,2.03,MATCH,2
Slag,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,12080,Rise,paiN,2.03,MATCH,2
pepa,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,8.0,1.0,12080,paiN,Rise,2.03,MATCH,2
murizzz,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,0.0,1.0,12080,paiN,Rise,2.03,MATCH,2
matheuzin,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,56.0,4.0,4.0,12080,paiN,Rise,2.03,MATCH,2
kon4n,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,12080,paiN,Rise,2.03,MATCH,2
ryotzz,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0,12080,paiN,Rise,2.03,MATCH,2
sant,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,71.0,1.0,1.0,13525,JAG,Rise,2.04,MATCH,1
AimGreen,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,13525,JAG,Rise,2.04,MATCH,1
Magic,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,13525,JAG,Rise,2.04,MATCH,1
boltiNxd,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,2.0,13525,JAG,Rise,2.04,MATCH,1
napz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,0.0,13525,JAG,Rise,2.04,MATCH,1
