Team,Pistol_W,Pistol_P,Pistol_WR,Eco_0_5_P,Eco_0_5_W,Eco_0_5_WR,Semi_Eco_5_10_P,Semi_Eco_5_10_W,Semi_Eco_5_10_WR,Semi_Buy_10_20_P,Semi_Buy_10_20_W,Semi_Buy_10_20_WR,Full_Buy_20_P,Full_Buy_20_W,Full_Buy_20_WR,Opp_team,Num_maps,Patch,match_id,Map
Rise,1,2,50.0,3,1,33.0,3,2,67.0,5,2,40.0,10,3,30.0,IMP,1.0,2.03,12078,BIND
IMP,1,2,50.0,3,1,33.0,0,0,,3,2,67.0,11,10,91.0,Rise,1.0,2.03,12078,ASCENT
Rise,1,2,50.0,3,1,33.0,3,0,0.0,3,1,33.0,8,2,25.0,IMP,1.0,2.03,12078,ASCENT
FUR,1,2,50.0,3,2,67.0,0,0,,3,3,100.0,10,8,80.0,IMP,1.0,2.03,13022,SPLIT
IMP,1,2,50.0,3,1,33.0,2,0,0.0,7,0,0.0,4,2,50.0,FUR,1.0,2.03,13022,SPLIT
FUR,0,2,0.0,3,0,0.0,3,0,0.0,5,4,80.0,9,3,33.0,IMP,1.0,2.03,13022,HAVEN
IMP,2,2,100.0,3,2,67.0,2,0,0.0,4,2,50.0,11,9,82.0,FUR,1.0,2.03,13022,HAVEN
FUR,2,2,100.0,2,2,100.0,0,0,,5,4,80.0,9,7,78.0,IMP,1.0,2.03,13022,ASCENT
IMP,0,2,0.0,4,0,0.0,2,0,0.0,1,0,0.0,9,3,33.0,FUR,1.0,2.03,13022,ASCENT
IMP,1,2,50.0,3,1,33.0,0,0,,4,3,75.0,11,9,82.0,Vammo E-Sports,1.0,2.06,16500,BIND
Vammo E-Sports,1,2,50.0,3,1,33.0,1,0,0.0,7,3,43.0,7,1,14.0,IMP,1.0,2.06,16500,BIND
IMP,2,2,100.0,2,2,100.0,0,0,,5,3,60.0,10,8,80.0,Vammo E-Sports,1.0,2.06,16500,ICEBOX
Vammo E-Sports,0,2,0.0,4,0,0.0,1,0,0.0,5,1,20.0,7,3,43.0,IMP,1.0,2.06,16500,ICEBOX
IMP,1,2,50.0,3,1,33.0,1,0,0.0,4,3,75.0,18,8,44.0,paiN,1.0,,16754,ICEBOX
paiN,1,2,50.0,2,1,50.0,3,0,0.0,8,5,62.0,13,8,62.0,IMP,1.0,,16754,ICEBOX
IMP,1,2,50.0,3,1,33.0,2,1,50.0,10,6,60.0,6,0,0.0,paiN,1.0,,16754,HAVEN
paiN,1,2,50.0,2,1,50.0,2,0,0.0,2,1,50.0,15,11,73.0,IMP,1.0,,16754,HAVEN
VK,2,2,100.0,2,2,100.0,1,1,100.0,5,3,60.0,9,7,78.0,IMP,1.0,,16840,BIND
IMP,0,2,0.0,3,0,0.0,2,0,0.0,5,3,60.0,7,1,14.0,VK,1.0,,16840,BIND
VK,1,2,50.0,3,1,33.0,1,0,0.0,5,3,60.0,14,9,64.0,IMP,1.0,,16840,ICEBOX
IMP,1,2,50.0,4,1,25.0,2,1,50.0,5,3,60.0,12,5,42.0,VK,1.0,,16840,ICEBOX
