Player,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,match_id,Team,Opp_Team,Map,Patch
delevingne,3,1,0,0.0,0,0,0,0.0,0.0,39,0,0,2939,FF,B4,BIND,
krain,3,0,0,0.0,0,1,0,0.0,0.0,43,0,1,2939,FF,B4,BIND,
fzkk,7,1,0,0.0,0,0,0,0.0,0.0,44,0,3,2939,FF,B4,BIND,
dragonite,1,0,0,0.0,0,0,0,0.0,0.0,32,0,0,2939,FF,B4,BIND,
v1xen,1,1,0,0.0,0,0,0,0.0,0.0,20,9,1,3063,FF,HL,HAVEN,
delevingne,0,4,1,0.0,0,0,2,0.0,0.0,87,1,0,3063,FF,HL,HAVEN,
krain,1,2,0,0.0,0,1,0,0.0,0.0,54,1,0,3063,FF,HL,HAVEN,
fzkk,2,0,1,0.0,0,0,0,0.0,0.0,53,0,0,3063,FF,HL,HAVEN,
dragonite,3,0,0,0.0,1,0,0,0.0,0.0,85,0,0,3063,FF,HL,HAVEN,
pleets,1,0,0,0.0,0,0,0,0.0,0.0,27,0,0,3063,HL,FF,HAVEN,
bNhardneja,2,0,0,0.0,0,0,0,0.0,0.0,27,0,0,3063,HL,FF,HAVEN,
shion,1,0,0,0.0,0,0,0,0.0,0.0,39,1,0,3063,HL,FF,HAVEN,
pMdr1,2,1,0,0.0,0,0,0,0.0,0.0,63,0,0,3063,HL,FF,HAVEN,
Myssen,0,0,0,0.0,0,0,0,0.0,0.0,48,0,0,3063,HL,FF,HAVEN,
v1xen,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,50,4,0,3058,FF,QSM,SPLIT,
delevingne,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,3058,FF,QSM,SPLIT,
krain,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,58,0,2,3058,FF,QSM,SPLIT,
fzkk,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,64,1,0,3058,FF,QSM,SPLIT,
dragonite,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,58,0,0,3058,FF,QSM,SPLIT,
koé,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0,3058,QSM,FF,SPLIT,
hwk,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,3058,QSM,FF,SPLIT,
sunset,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,34,1,0,3058,QSM,FF,SPLIT,
idk1,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0,3058,QSM,FF,SPLIT,
Maverick,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,56,1,1,3058,QSM,FF,SPLIT,
v1xen,3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,63,8,0,2928,FF,ANA,SPLIT,
delevingne,3,1,0.0,0.0,0,0.0,0.0,0.0,0.0,64,0,0,2928,FF,ANA,SPLIT,
krain,2,1,0.0,0.0,1,0.0,0.0,0.0,0.0,40,0,2,2928,FF,ANA,SPLIT,
fzkk,5,1,0.0,0.0,0,0.0,0.0,0.0,0.0,83,0,0,2928,FF,ANA,SPLIT,
dragonite,3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,54,0,0,2928,FF,ANA,SPLIT,
rhamurti,3,1,0.0,0.0,0,0.0,0.0,0.0,0.0,49,0,1,2928,ANA,FF,SPLIT,
GuhRVN,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,34,0,0,2928,ANA,FF,SPLIT,
rankioshi,3,0,0.0,0.0,1,0.0,0.0,0.0,0.0,42,0,1,2928,ANA,FF,SPLIT,
leonzhet,5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,51,0,0,2928,ANA,FF,SPLIT,
xikaz,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,38,5,0,2928,ANA,FF,SPLIT,
v1xen,4,2,1,0.0,0.0,0,0.0,0.0,0.0,97,2,1,5281,FF,NEW,ASCENT,
delevingne,3,0,0,0.0,0.0,0,0.0,0.0,0.0,26,2,0,5281,FF,NEW,ASCENT,
