Player,Agents,ACS,K,D,A,KD_DIFF,ADR,HS%,FK,FD,FK_FD_DIFF,match_id,Team,Opp_Team,rounds_won,rounds_lost,ct_rounds_won,ct_rounds_lost,t_rounds_won,t_rounds_lost,Map,Patch
xand,jett,217,12,15,5,-3,141.4,16,2,1,1,3051,B4,GL,5,13,2,4,3,9,ASCENT,
pancada,sage,169,11,14,4,-3,109.5,27,0,3,-3,3051,B4,GL,5,13,2,4,3,9,ASCENT,
v1nny,cypher,165,11,14,3,-3,114.3,25,2,2,0,3051,B4,GL,5,13,2,4,3,9,ASCENT,
frz,sova,156,9,14,6,-5,84.6,17,1,1,0,3051,B4,GL,5,13,2,4,3,9,ASCENT,
akemy,omen,109,7,13,3,-6,61.1,29,1,5,-4,3051,B4,GL,5,13,2,4,3,9,ASCENT,
fznnn,sova,295,18,10,11,8,184.8,25,6,1,5,3051,GL,B4,13,5,9,3,4,2,ASCENT,
mwzera,jett,258,16,10,3,6,132.3,4,2,0,2,3051,GL,B4,13,5,9,3,4,2,ASCENT,
JhoW,cypher,246,16,9,8,7,137.0,12,1,3,-2,3051,GL,B4,13,5,9,3,4,2,ASCENT,
Jonn,sage,185,13,9,5,4,125.7,30,2,1,1,3051,GL,B4,13,5,9,3,4,2,ASCENT,
Nyang,omen,115,7,12,6,-5,78.5,19,1,1,0,3051,GL,B4,13,5,9,3,4,2,ASCENT,
deNaro,sova,198,14,16,5,-2,119.7,8,2,2,0,2940,VKS,GL,8,13,4,5,4,8,ASCENT,
gtnziN,omen,197,16,16,4,0,112.1,31,1,0,1,2940,VKS,GL,8,13,4,5,4,8,ASCENT,
fuzari,killjoy,196,14,13,2,1,109.2,16,1,2,-1,2940,VKS,GL,8,13,4,5,4,8,ASCENT,
cad,jett,168,14,15,1,-1,111.0,22,3,5,-2,2940,VKS,GL,8,13,4,5,4,8,ASCENT,
BrinkssJ,phoenix,134,8,18,9,-10,83.2,20,2,3,-1,2940,VKS,GL,8,13,4,5,4,8,ASCENT,
mwzera,jett,282,22,13,3,9,152.1,24,4,4,0,2940,GL,VKS,13,8,8,4,5,4,ASCENT,
fznnn,sova,222,15,12,10,3,148.6,18,4,1,3,2940,GL,VKS,13,8,8,4,5,4,ASCENT,
Nyang,omen,220,19,13,3,6,119.2,28,2,1,1,2940,GL,VKS,13,8,8,4,5,4,ASCENT,
Jonn,sage,181,11,13,8,-2,125.0,34,2,3,-1,2940,GL,VKS,13,8,8,4,5,4,ASCENT,
JhoW,cypher,148,11,15,11,-4,100.3,11,0,0,0,2940,GL,VKS,13,8,8,4,5,4,ASCENT,
saadhak,cypher,237,21,15,9,6,164.3,28,3,0,3,2930,Estral,GL,12,14,8,4,4,8,ASCENT,
Nozwerr,sova,212,21,17,4,4,141.8,18,2,3,-1,2930,Estral,GL,12,14,8,4,4,8,ASCENT,
Pelé,breach,201,18,21,14,-3,123.8,10,3,2,1,2930,Estral,GL,12,14,8,4,4,8,ASCENT,
NagZ,jett,169,15,21,1,-6,114.8,19,3,4,-1,2930,Estral,GL,12,14,8,4,4,8,ASCENT,
Leazo,omen,163,14,22,5,-8,115.5,20,3,3,0,2930,Estral,GL,12,14,8,4,4,8,ASCENT,
mwzera,jett,274,23,17,7,6,170.8,14,2,4,-2,2930,GL,Estral,14,12,8,4,4,8,ASCENT,
Nyang,omen,215,20,21,13,-1,138.6,15,1,2,-1,2930,GL,Estral,14,12,8,4,4,8,ASCENT,
fznnn,sova,212,18,17,6,1,142.1,23,2,2,0,2930,GL,Estral,14,12,8,4,4,8,ASCENT,
JhoW,cypher,195,19,16,9,3,129.3,12,4,2,2,2930,GL,Estral,14,12,8,4,4,8,ASCENT,
Jonn,sage,181,16,18,9,-2,106.7,41,3,4,-1,2930,GL,Estral,14,12,8,4,4,8,ASCENT,
mwzera,raze,284,21,12,3,9,156.6,9,3,3,0,3510,GL,VIMD,13,6,7,5,6,1,ASCENT,
JhoW,cypher,246,15,11,8,4,148.8,9,3,1,2,3510,GL,VIMD,13,6,7,5,6,1,ASCENT,
fznnn,sova,246,16,8,9,8,162.3,25,4,0,4,3510,GL,VIMD,13,6,7,5,6,1,ASCENT,
Jonn,sage,172,12,12,8,0,115.8,33,1,0,1,3510,GL,VIMD,13,6,7,5,6,1,ASCENT,
Nyang,omen,148,11,10,6,1,64.1,9,2,2,0,3510,GL,VIMD,13,6,7,5,6,1,ASCENT,
pollo,jett,204,13,15,3,-2,121.7,19,1,3,-2,3510,VIMD,GL,6,13,1,6,5,7,ASCENT,
Sacy,sova,199,13,15,5,-2,122.8,14,2,1,1,3510,VIMD,GL,6,13,1,6,5,7,ASCENT,
pepa,omen,172,12,14,5,-2,115.4,33,2,5,-3,3510,VIMD,GL,6,13,1,6,5,7,ASCENT,
prozin,killjoy,170,10,15,2,-5,109.1,13,0,0,0,3510,VIMD,GL,6,13,1,6,5,7,ASCENT,
Masu,breach,94,5,16,5,-11,66.5,12,1,4,-3,3510,VIMD,GL,6,13,1,6,5,7,ASCENT,
mwzera,raze,418,19,12,3,7,250.5,21,7,0,7,3510,GL,VIMD,13,1,2,0,11,1,BIND,
Jonn,reyna,395,22,5,1,17,213.3,49,2,1,1,3510,GL,VIMD,13,1,2,0,11,1,BIND,
Nyang,omen,160,10,6,2,4,102.1,40,1,1,0,3510,GL,VIMD,13,1,2,0,11,1,BIND,
JhoW,cypher,108,6,4,6,2,66.8,15,0,1,-1,3510,GL,VIMD,13,1,2,0,11,1,BIND,
fznnn,sova,90,4,6,7,-2,60.0,17,0,1,-1,3510,GL,VIMD,13,1,2,0,11,1,BIND,
Sacy,sova,244,10,11,1,-1,147.9,29,0,2,-2,3510,VIMD,GL,1,13,1,11,0,2,BIND,
pollo,jett,180,8,12,0,-4,119.5,33,2,2,0,3510,VIMD,GL,1,13,1,11,0,2,BIND,
pepa,omen,172,7,13,2,-6,102.9,31,1,1,0,3510,VIMD,GL,1,13,1,11,0,2,BIND,
prozin,cypher,105,4,13,3,-9,71.8,15,1,2,-1,3510,VIMD,GL,1,13,1,11,0,2,BIND,
Masu,breach,98,4,12,5,-8,69.5,8,0,3,-3,3510,VIMD,GL,1,13,1,11,0,2,BIND,
Jonn,reyna,240,15,15,5,0,149.6,41,3,3,0,3508,GL,NOOR,5,13,1,11,4,2,HAVEN,
fznnn,sova,236,13,12,4,1,156.3,26,2,0,2,3508,GL,NOOR,5,13,1,11,4,2,HAVEN,
mwzera,raze,214,13,13,3,0,134.7,20,5,0,5,3508,GL,NOOR,5,13,1,11,4,2,HAVEN,
JhoW,cypher,130,8,13,1,-5,85.8,13,0,2,-2,3508,GL,NOOR,5,13,1,11,4,2,HAVEN,
Nyang,omen,34,3,13,1,-10,16.3,14,1,2,-1,3508,GL,NOOR,5,13,1,11,4,2,HAVEN,
